"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|NC_007605.1_cds_YP_401698.1_69",57.9017933804128,0.4832803884816,0.788197044588741,0.613146664022017,0.539779367593508,1
"lcl|NC_007605.1_cds_YP_401699.3_70",44.7051117244558,0.462190502370036,0.95181297524321,0.485589621482031,0.627258156346001,1
"lcl|NC_007605.1_cds_YP_401700.1_71",184.896837123396,1.01645096471082,1.11814620988261,0.909050136491121,0.363323661566647,1
"lcl|NC_007605.1_cds_YP_401701.1_72",67.8037017451296,0.799538950863642,1.39294157517801,0.573993170360692,0.565972422890022,1
"lcl|NC_007605.1_cds_YP_401702.1_73",11.2565456046207,1.88539153838452,1.81994224378632,1.0359622921121,0.300219734608513,1
"lcl|NC_007605.1_cds_YP_401703.1_74",31.6175415240222,1.29718292677641,1.70576367197256,0.760470484915617,0.44697340524184,1
"lcl|NC_007605.1_cds_YP_401726.1_75",10.1600410075805,1.20507112592838,2.1011411235104,0.573531740654839,0.5662847142785,1
"lcl|NC_007605.1_cds_YP_401704.1_76",150.255460525317,1.58446384503594,2.25970015969242,0.701183224791917,NA,NA
"lcl|NC_007605.1_cds_YP_401705.1_77",162.87088764734,1.33740549519646,2.29615061588887,0.58245547393185,NA,NA
"lcl|NC_007605.1_cds_YP_401706.1_78",73.9274919986682,2.61293780894974,2.25516267105992,1.15864715325465,NA,NA
"lcl|NC_007605.1_cds_YP_401707.1_79",57.1515762694244,1.24231293023568,2.206455840622,0.563035483132748,NA,NA
"lcl|NC_007605.1_cds_YP_401709.1_81",0.499856190407245,2.38055728007443,4.63772736058706,0.51330254993107,0.607739700556938,1
"lcl|NC_007605.1_cds_YP_401710.1_82",32.4464649614928,1.32169621049672,1.75368129519436,0.753669560209477,0.451047664301645,1
"lcl|NC_007605.1_cds_YP_401711.1_83",7.18058961286675,0.701496885615317,1.49519813171937,0.46916650759097,0.638950623344048,1
"lcl|NC_007605.1_cds_YP_401712.1_84",214.422772715467,0.155051487620009,0.931959371275692,0.166371509744862,0.867864593398543,1
"lcl|NC_007605.1_cds_YP_401713.1_85",326.129923833333,0.463561828779629,0.965719270950793,0.480017167228352,0.631215186066533,1
"lcl|NC_007605.1_cds_YP_401714.1_86",105.573597053971,0.604042390117336,1.02512201068313,0.589239508880322,0.555700617180678,1
"lcl|NC_007605.1_cds_YP_401715.3_87",307.550392543064,-0.44288980399162,0.724583100626924,-0.611233968344587,0.541044698478218,1
"lcl|NC_007605.1_cds_YP_401716.1_88",323.812988579049,3.16940050907495,1.65170364431137,1.91886754018536,0.0550010995380347,1
"lcl|NC_007605.1_cds_YP_401717.1_89",776.410277347497,1.47053409790406,2.02529474747392,0.726083993324036,0.467787281074898,1
"lcl|NC_007605.1_cds_YP_401718.3_90",23.4476515446409,0.98563500194177,2.05954867297938,0.478568443112312,0.632245672578619,1
"lcl|NC_007605.1_cds_YP_401719.1_91",19.8227008818126,1.21485399076318,1.68314415642231,0.721776554983547,0.470431866022486,1
"lcl|NC_007605.1_cds_YP_401720.3_92",179.558876112333,0.475419679714258,1.34358039682881,0.353845352936354,0.723454782746409,1
"lcl|NC_007605.1_cds_YP_401721.1_93",98.8519243084796,0.238354396484797,1.19065328673513,0.20018791292164,0.841333619934045,1
"lcl|NC_007605.1_cds_YP_401722.1_94",540.032786331039,0.0301704705903336,0.901566361143065,0.0334645034360881,0.973304172122481,1
